Transaction_ID,Date,Brand_Name,Product_Category,Region,Sales_Channel,Units_Sold,Unit_Price,Revenue,Cost,Profit
TXN-792,7/15/2024,Dangote,Snack,Abuja,Retail Store,190,374,71060,2559,68501
TXN-6780,5/6/2024,Indommee,Beverage,Port Harcourt,Wholesaler,0,733,0,3000,-3000
TXN-5960,10/22/2024,Reckit,Personal Care,Abuja,Ecom,115,389,44735,0,44735
TXN-467,9/8/2024,Reckit,Toiletry,Kano,Wholesaler,54,631,34074,5432,28642
TXN-6794,7/12/2024,Reckit,Dairy,Kano,Online,3000,165,495000,1934,493066
TXN-6699,10/14/2024,Reckit,Dairy,Benin City,Online,3000,373,1119000,2505,1116495
TXN-9365,7/24/2024,Unilvr,Snack,Enugu,Retail Store,1000,205,205000,2000,203000
TXN-5111,9/17/2024,Coca Cola,Personal Care,Kano,Wholesaler,137,726,99462,1575,97887
TXN-7704,1/14/2024,Indommee,Toiletry,Benin City,Distributor,201,730,146730,4221,142509
TXN-370,4/12/2024,Coca Cola,Personal Care,Benin City,Retail Store,133,322,42826,1000,41826
TXN-1094,12/4/2024,Unilvr,Personal Care,Kano,Retail Store,293,267,78231,2507,75724
TXN-2537,1/26/2024,Nestlee,Personal Care,Jos,Distributor,0,766,0,4224,-4224
TXN-1328,7/5/2024,Nestlee,Personal Care,Port Harcourt,Retail Store,3000,361,1083000,3000,1080000
TXN-2996,5/6/2024,Dangote,Dairy,Benin City,Retail Store,2000,421,842000,1079,840921
TXN-3175,5/4/2024,Coca Cola,Grocery,Lagos,Wholesaler,0,715,0,5896,-5896
TXN-3294,8/6/2024,Pepsico,Personal Care,Lagos,Retail Store,270,453,122310,5240,117070
TXN-6017,7/16/2024,Pepsico,Beverage,Ibadan,Online,35,204,7140,6986,154
TXN-1064,12/13/2024,P&G,Personal Care,Benin City,Distributor,0,802,0,2361,-2361
TXN-7869,1/17/2024,Coca Cola,Personal Care,Port Harcourt,Retail Store,231,588,135828,2000,133828
TXN-1441,4/22/2024,Coca Cola,Toiletry,Port Harcourt,Distributor,286,970,277420,3000,274420
TXN-1226,2/7/2024,Indommee,Snack,Benin City,Distributor,295,520,153400,1000,152400
TXN-6901,8/16/2024,Reckit,Dairy,Lagos,Retail Store,0,823,0,0,0
TXN-3913,11/17/2024,Coca Cola,Grocery,Benin City,Distributor,1000,790,790000,933,789067
TXN-3084,12/24/2024,Dangote,Snack,Abuja,Online,0,593,0,1905,-1905
TXN-5609,7/21/2024,Nestlee,Grocery,Kano,Online,1000,675,675000,6117,668883
TXN-4061,6/26/2024,Indommee,Snack,Abuja,Retail Store,0,188,0,3903,-3903
TXN-9210,5/7/2024,Reckit,Household,Jos,Online,2000,528,1056000,1000,1055000
TXN-3166,1/14/2024,Dangote,Dairy,Ibadan,Online,149,511,76139,2000,74139
TXN-2508,9/4/2024,Coca Cola,Toiletry,Jos,Distributor,156,247,38532,0,38532
TXN-7792,5/16/2024,Dangote,Personal Care,Kano,Ecom,213,305,64965,2508,62457
TXN-1538,4/10/2024,Indommee,Grocery,Port Harcourt,Retail Store,3000,935,2805000,3617,2801383
TXN-7333,3/23/2024,Pepsico,Toiletry,Enugu,Distributor,1000,409,409000,531,408469
TXN-6283,4/11/2024,Reckit,Personal Care,Ibadan,Ecom,3,580,1740,1000,740
TXN-9266,1/31/2024,Unilvr,Household,Enugu,Ecom,139,664,92296,7660,84636
TXN-310,1/25/2024,Nestlee,Snack,Benin City,Online,14,116,1624,5348,-3724
TXN-4782,3/1/2024,P&G,Toiletry,Lagos,Wholesaler,1,904,904,2504,-1600
TXN-7557,1/1/2024,Reckit,Snack,Kano,Wholesaler,3000,787,2361000,4007,2356993
TXN-5331,3/3/2024,Indommee,Snack,Port Harcourt,Online,3000,804,2412000,6674,2405326
TXN-5335,11/25/2024,Dangote,Household,Ibadan,Online,53,418,22154,1000,21154
TXN-5716,5/8/2024,Unilvr,Household,Benin City,Distributor,20,871,17420,0,17420
TXN-5960,3/29/2024,Reckit,Beverage,Kano,Distributor,2000,219,438000,1000,437000
TXN-8584,6/30/2024,Pepsico,Snack,Jos,Distributor,1000,834,834000,963,833037
TXN-5787,5/1/2024,Reckit,Household,Enugu,Retail Store,41,911,37351,2000,35351
TXN-419,9/7/2024,Pepsico,Snack,Jos,Distributor,0,884,0,4514,-4514
TXN-64,2/19/2024,Nestlee,Household,Port Harcourt,Online,2000,655,1310000,3000,1307000
TXN-852,12/4/2024,Pepsico,Beverage,Port Harcourt,Retail Store,160,635,101600,3750,97850
TXN-5906,3/15/2024,Dangote,Toiletry,Jos,Online,2000,739,1478000,959,1477041
TXN-3536,3/1/2024,Unilvr,Beverage,Kano,Wholesaler,80,113,9040,0,9040
TXN-283,9/29/2024,Indommee,Household,Enugu,Retail Store,2000,574,1148000,0,1148000
TXN-8713,5/31/2024,Unilvr,Toiletry,Ibadan,Online,0,124,0,1120,-1120
TXN-1930,5/5/2024,Unilvr,Grocery,Enugu,Online,152,642,97584,3360,94224
TXN-6442,7/29/2024,Indommee,Personal Care,Abuja,Wholesaler,224,825,184800,3930,180870
TXN-4274,10/19/2024,Unilvr,Household,Enugu,Retail Store,3000,1000,3000000,1315,2998685
TXN-738,10/5/2024,Nestlee,Household,Lagos,Online,244,858,209352,6505,202847
TXN-7609,11/22/2024,Pepsico,Toiletry,Ibadan,Distributor,3000,102,306000,4128,301872
TXN-3874,1/8/2024,Unilvr,Snack,Port Harcourt,Online,2000,219,438000,4726,433274
TXN-8218,1/29/2024,Unilvr,Household,Jos,Online,0,923,0,1000,-1000
TXN-8070,10/18/2024,Indommee,Grocery,Lagos,Ecom,25,686,17150,4274,12876
TXN-6814,1/19/2024,Unilvr,Beverage,Port Harcourt,Ecom,58,845,49010,2999,46011
TXN-8107,6/28/2024,Coca Cola,Personal Care,Jos,Online,3000,259,777000,1000,776000
TXN-5138,6/10/2024,Unilvr,Household,Benin City,Distributor,2000,902,1804000,2000,1802000
TXN-1561,12/15/2024,Nestlee,Personal Care,Jos,Online,45,241,10845,3000,7845
TXN-7658,9/1/2024,Nestlee,Beverage,Jos,Distributor,126,179,22554,0,22554
TXN-5984,2/4/2024,Unilvr,Toiletry,Ibadan,Retail Store,3000,247,741000,711,740289
TXN-5714,1/28/2024,Colgate,Personal Care,Abuja,Wholesaler,240,432,103680,2000,101680
TXN-4955,3/19/2024,Dangote,Household,Abuja,Distributor,203,468,95004,3000,92004
TXN-8486,5/30/2024,Pepsico,Grocery,Jos,Retail Store,28,684,19152,2155,16997
TXN-3576,12/2/2024,Nestlee,Snack,Jos,Distributor,2000,568,1136000,7946,1128054
TXN-6507,12/10/2024,Indommee,Grocery,Ibadan,Distributor,3000,576,1728000,3361,1724639
TXN-8293,9/20/2024,P&G,Dairy,Benin City,Wholesaler,3000,455,1365000,3000,1362000
TXN-2929,2/4/2024,Pepsico,Dairy,Lagos,Ecom,0,550,0,7438,-7438
TXN-2729,1/17/2024,P&G,Snack,Kano,Online,76,472,35872,2000,33872
TXN-2493,3/31/2024,Coca Cola,Dairy,Benin City,Online,2000,214,428000,1382,426618
TXN-7079,8/23/2024,Nestlee,Grocery,Abuja,Retail Store,176,567,99792,1748,98044
TXN-878,12/6/2024,Nestlee,Grocery,Jos,Online,216,846,182736,3000,179736
TXN-2750,7/23/2024,Dangote,Personal Care,Abuja,Retail Store,69,494,34086,2445,31641
TXN-6228,7/4/2024,P&G,Beverage,Enugu,Retail Store,80,983,78640,4361,74279
TXN-7933,4/18/2024,Dangote,Grocery,Ibadan,Wholesaler,192,592,113664,1000,112664
TXN-6547,11/3/2024,Colgate,Toiletry,Abuja,Distributor,2000,942,1884000,3867,1880133
TXN-2072,7/20/2024,Pepsico,Dairy,Ibadan,Wholesaler,217,678,147126,1000,146126
TXN-8586,12/13/2024,Indommee,Dairy,Port Harcourt,Retail Store,1000,960,960000,7737,952263
TXN-6636,10/13/2024,Indommee,Snack,Ibadan,Online,1000,723,723000,1000,722000
TXN-3746,5/6/2024,Indommee,Personal Care,Jos,Ecom,261,594,155034,0,155034
TXN-6375,9/27/2024,Pepsico,Toiletry,Kano,Retail Store,188,881,165628,1499,164129
TXN-2794,12/13/2024,Nestlee,Household,Kano,Retail Store,3000,212,636000,3000,633000
TXN-3376,6/11/2024,Nestlee,Household,Jos,Online,222,505,112110,7687,104423
TXN-8196,1/21/2024,Indommee,Dairy,Jos,Online,250,212,53000,2000,51000
TXN-276,9/25/2024,Reckit,Household,Port Harcourt,Ecom,2000,836,1672000,1000,1671000
TXN-7110,7/13/2024,Pepsico,Personal Care,Lagos,Retail Store,1000,609,609000,0,609000
TXN-7871,12/31/2024,P&G,Grocery,Enugu,Online,1000,974,974000,4285,969715
TXN-5972,10/28/2024,Nestlee,Household,Enugu,Retail Store,209,635,132715,3000,129715
TXN-4957,8/30/2024,Dangote,Snack,Benin City,Retail Store,1000,248,248000,3000,245000
TXN-4594,12/23/2024,Unilvr,Toiletry,Port Harcourt,Ecom,1000,149,149000,7604,141396
TXN-9748,2/14/2024,P&G,Grocery,Jos,Online,0,768,0,5592,-5592
TXN-7500,2/9/2024,Coca Cola,Beverage,Jos,Retail Store,3000,334,1002000,7212,994788
TXN-273,10/6/2024,Pepsico,Snack,Ibadan,Online,82,274,22468,4748,17720
TXN-7545,10/23/2024,Unilvr,Household,Abuja,Online,189,206,38934,1000,37934
TXN-5689,7/10/2024,Dangote,Toiletry,Kano,Retail Store,2000,338,676000,6904,669096
TXN-5457,11/22/2024,Unilvr,Grocery,Abuja,Ecom,300,510,153000,7316,145684
TXN-1768,10/12/2024,Coca Cola,Toiletry,Enugu,Retail Store,1000,652,652000,0,652000
TXN-9529,2/13/2024,Coca Cola,Beverage,Benin City,Distributor,2000,134,268000,3803,264197
TXN-8805,5/20/2024,Colgate,Personal Care,Ibadan,Online,288,387,111456,1000,110456
TXN-230,2/16/2024,Coca Cola,Dairy,Jos,Wholesaler,3000,971,2913000,3000,2910000
TXN-4637,6/14/2024,Dangote,Grocery,Kano,Ecom,19,865,16435,5265,11170
TXN-9828,4/18/2024,P&G,Dairy,Ibadan,Online,3000,983,2949000,656,2948344
TXN-4306,9/14/2024,Reckit,Household,Kano,Retail Store,149,882,131418,0,131418
TXN-3943,6/8/2024,Pepsico,Snack,Port Harcourt,Retail Store,1000,792,792000,4207,787793
TXN-9904,7/17/2024,Indommee,Toiletry,Kano,Retail Store,64,378,24192,3733,20459
TXN-8423,6/5/2024,Pepsico,Household,Port Harcourt,Retail Store,152,535,81320,2414,78906
TXN-7178,9/21/2024,Reckit,Grocery,Enugu,Ecom,2000,928,1856000,3683,1852317
TXN-4923,2/5/2024,Indommee,Household,Port Harcourt,Retail Store,298,330,98340,627,97713
TXN-9905,5/5/2024,Reckit,Beverage,Kano,Online,264,300,79200,3632,75568
TXN-8351,12/11/2024,Indommee,Toiletry,Benin City,Retail Store,2000,226,452000,2000,450000
TXN-7761,3/24/2024,Unilvr,Grocery,Lagos,Online,1000,974,974000,4932,969068
TXN-8629,6/3/2024,Dangote,Beverage,Abuja,Online,3000,931,2793000,695,2792305
TXN-8475,6/22/2024,P&G,Toiletry,Jos,Distributor,0,142,0,5267,-5267
TXN-3379,2/28/2024,Coca Cola,Snack,Kano,Ecom,82,472,38704,3145,35559
TXN-1764,2/8/2024,Indommee,Snack,Lagos,Retail Store,1000,528,528000,1000,527000
TXN-7851,4/29/2024,Coca Cola,Snack,Abuja,Online,36,913,32868,1000,31868
TXN-8733,8/6/2024,Unilvr,Dairy,Enugu,Online,1000,605,605000,0,605000
TXN-8263,10/7/2024,Unilvr,Personal Care,Benin City,Ecom,3000,614,1842000,3632,1838368
TXN-8770,9/3/2024,Nestlee,Grocery,Ibadan,Wholesaler,254,375,95250,5537,89713
TXN-7324,11/11/2024,Coca Cola,Toiletry,Jos,Wholesaler,0,730,0,4907,-4907
TXN-8865,6/25/2024,Coca Cola,Snack,Jos,Ecom,0,396,0,3484,-3484
TXN-9439,1/26/2024,Indommee,Grocery,Enugu,Ecom,0,484,0,3123,-3123
TXN-1041,7/13/2024,Dangote,Personal Care,Port Harcourt,Distributor,86,167,14362,0,14362
TXN-1203,10/16/2024,Dangote,Dairy,Ibadan,Distributor,2000,939,1878000,1704,1876296
TXN-8279,7/23/2024,Nestlee,Household,Enugu,Online,3000,500,1500000,0,1500000
TXN-7157,11/2/2024,Unilvr,Snack,Enugu,Retail Store,108,205,22140,5863,16277
TXN-5479,12/21/2024,Reckit,Dairy,Ibadan,Retail Store,1000,262,262000,6570,255430
TXN-2375,4/14/2024,Pepsico,Dairy,Port Harcourt,Online,60,218,13080,0,13080
TXN-2500,3/20/2024,Dangote,Beverage,Kano,Distributor,0,527,0,3000,-3000
TXN-7473,5/27/2024,Unilvr,Grocery,Benin City,Distributor,62,731,45322,2000,43322
TXN-7246,3/22/2024,Reckit,Beverage,Ibadan,Retail Store,1000,196,196000,6986,189014
TXN-2041,6/4/2024,P&G,Grocery,Abuja,Distributor,3,153,459,3354,-2895
TXN-7111,4/8/2024,Dangote,Personal Care,Enugu,Retail Store,134,481,64454,1232,63222
TXN-6302,6/28/2024,Pepsico,Beverage,Kano,Distributor,148,639,94572,3758,90814
TXN-6604,8/8/2024,Dangote,Household,Lagos,Retail Store,3000,804,2412000,1000,2411000
TXN-4859,10/4/2024,Reckit,Household,Enugu,Retail Store,2000,113,226000,5419,220581
TXN-191,1/9/2024,Nestlee,Snack,Benin City,Retail Store,5,223,1115,3000,-1885
TXN-1101,6/17/2024,P&G,Personal Care,Lagos,Retail Store,107,983,105181,4317,100864
TXN-2100,1/29/2024,P&G,Grocery,Kano,Online,285,251,71535,2621,68914
TXN-4928,2/4/2024,Reckit,Dairy,Enugu,Ecom,26,779,20254,2000,18254
TXN-1529,7/3/2024,Indommee,Household,Ibadan,Retail Store,138,452,62376,4237,58139
TXN-2115,5/30/2024,Nestlee,Snack,Lagos,Ecom,298,565,168370,0,168370
TXN-3999,3/14/2024,Dangote,Household,Benin City,Online,232,928,215296,2000,213296
TXN-6700,12/30/2024,Indommee,Grocery,Lagos,Wholesaler,98,930,91140,2000,89140
TXN-8190,11/17/2024,Indommee,Household,Port Harcourt,Ecom,48,950,45600,2126,43474
TXN-1048,7/28/2024,Colgate,Toiletry,Ibadan,Distributor,2000,624,1248000,2000,1246000
TXN-977,2/11/2024,Coca Cola,Personal Care,Lagos,Online,3000,749,2247000,1278,2245722
TXN-5126,3/25/2024,Indommee,Beverage,Ibadan,Online,1000,108,108000,6730,101270
TXN-4636,8/6/2024,Unilvr,Grocery,Port Harcourt,Ecom,157,351,55107,6982,48125
TXN-4947,10/22/2024,Dangote,Beverage,Enugu,Online,3000,850,2550000,2000,2548000
TXN-6972,12/13/2024,Nestlee,Personal Care,Abuja,Ecom,3000,966,2898000,7037,2890963
TXN-7366,11/13/2024,Pepsico,Toiletry,Benin City,Online,0,338,0,5795,-5795
TXN-5849,10/21/2024,Colgate,Personal Care,Benin City,Ecom,0,824,0,872,-872
TXN-391,7/19/2024,P&G,Dairy,Ibadan,Wholesaler,30,975,29250,2000,27250
TXN-2459,1/5/2024,Reckit,Grocery,Benin City,Online,274,210,57540,0,57540
TXN-9001,2/5/2024,P&G,Dairy,Lagos,Distributor,3000,549,1647000,3773,1643227
TXN-1104,1/9/2024,Unilvr,Beverage,Jos,Retail Store,2000,213,426000,2000,424000
TXN-5434,10/29/2024,Unilvr,Household,Abuja,Retail Store,98,913,89474,7493,81981
TXN-1474,10/12/2024,Reckit,Snack,Ibadan,Ecom,2000,706,1412000,5509,1406491
TXN-1966,12/1/2024,Unilvr,Dairy,Kano,Online,1000,162,162000,0,162000
TXN-4593,4/21/2024,Dangote,Grocery,Lagos,Distributor,3000,544,1632000,5010,1626990
TXN-42,7/20/2024,Coca Cola,Beverage,Benin City,Retail Store,207,586,121302,0,121302
TXN-2480,8/26/2024,Pepsico,Toiletry,Ibadan,Wholesaler,223,650,144950,2153,142797
TXN-2130,2/2/2024,Indommee,Personal Care,Jos,Retail Store,296,262,77552,0,77552
TXN-8619,12/29/2024,Pepsico,Snack,Abuja,Distributor,68,194,13192,2000,11192
TXN-3391,8/23/2024,Reckit,Personal Care,Abuja,Retail Store,2000,663,1326000,5186,1320814
TXN-6245,1/24/2024,Indommee,Beverage,Benin City,Distributor,82,742,60844,2000,58844
TXN-4059,6/26/2024,Reckit,Personal Care,Jos,Online,1000,413,413000,7839,405161
TXN-4700,12/31/2024,Reckit,Household,Benin City,Distributor,103,283,29149,3093,26056
TXN-702,3/8/2024,P&G,Personal Care,Jos,Online,194,356,69064,3000,66064
TXN-5430,1/29/2024,Indommee,Grocery,Ibadan,Retail Store,0,166,0,0,0
TXN-4367,12/10/2024,P&G,Grocery,Enugu,Online,7,773,5411,0,5411
TXN-1936,7/23/2024,Nestlee,Snack,Benin City,Retail Store,178,126,22428,3000,19428
TXN-6169,8/26/2024,Dangote,Personal Care,Abuja,Ecom,3000,720,2160000,6357,2153643
TXN-6034,9/12/2024,Pepsico,Household,Abuja,Retail Store,3000,256,768000,2616,765384
TXN-80,3/1/2024,Coca Cola,Household,Lagos,Distributor,121,811,98131,2000,96131
TXN-8844,8/15/2024,Unilvr,Beverage,Jos,Retail Store,3000,339,1017000,1000,1016000
TXN-6699,5/3/2024,Dangote,Beverage,Enugu,Online,1000,411,411000,1000,410000
TXN-63,2/14/2024,Coca Cola,Snack,Kano,Retail Store,244,129,31476,2000,29476
TXN-6744,1/22/2024,Pepsico,Personal Care,Enugu,Distributor,102,379,38658,7554,31104
TXN-7099,6/30/2024,Reckit,Toiletry,Abuja,Distributor,283,905,256115,2456,253659
TXN-1189,11/30/2024,P&G,Dairy,Ibadan,Ecom,121,854,103334,0,103334
TXN-3232,3/15/2024,Pepsico,Dairy,Kano,Online,266,837,222642,7498,215144
TXN-556,7/2/2024,Nestlee,Dairy,Benin City,Wholesaler,9,365,3285,4129,-844
TXN-9843,2/10/2024,Dangote,Toiletry,Kano,Ecom,0,926,0,3000,-3000
TXN-8741,3/4/2024,Reckit,Personal Care,Benin City,Distributor,1000,580,580000,0,580000
TXN-2189,3/14/2024,Nestlee,Household,Kano,Online,161,707,113827,1000,112827
TXN-3526,11/17/2024,Indommee,Personal Care,Ibadan,Ecom,1000,808,808000,1927,806073
TXN-9518,8/25/2024,P&G,Household,Lagos,Retail Store,3000,562,1686000,6775,1679225
TXN-6412,7/30/2024,Pepsico,Dairy,Jos,Ecom,5,889,4445,6948,-2503
TXN-3048,10/9/2024,Coca Cola,Beverage,Ibadan,Online,0,441,0,1000,-1000
TXN-677,10/10/2024,Coca Cola,Household,Ibadan,Distributor,78,373,29094,2000,27094
TXN-9389,10/31/2024,Pepsico,Household,Ibadan,Wholesaler,2000,383,766000,5586,760414
TXN-4181,8/30/2024,Coca Cola,Household,Ibadan,Online,0,753,0,5365,-5365
TXN-1033,5/1/2024,Pepsico,Toiletry,Kano,Retail Store,170,560,95200,0,95200
TXN-4504,11/23/2024,Coca Cola,Personal Care,Jos,Online,4,517,2068,3000,-932
TXN-3466,7/18/2024,Nestlee,Dairy,Kano,Ecom,228,748,170544,3818,166726
TXN-5190,3/1/2024,P&G,Beverage,Port Harcourt,Retail Store,103,672,69216,2990,66226
TXN-6630,6/10/2024,Nestlee,Beverage,Lagos,Retail Store,1000,223,223000,1000,222000
TXN-1842,6/15/2024,Pepsico,Beverage,Abuja,Online,0,529,0,4731,-4731
TXN-2783,3/24/2024,Coca Cola,Toiletry,Benin City,Online,178,895,159310,2254,157056
TXN-4342,1/5/2024,P&G,Dairy,Lagos,Distributor,122,900,109800,649,109151
TXN-1422,3/27/2024,Nestlee,Toiletry,Abuja,Retail Store,197,470,92590,3880,88710
TXN-6018,2/5/2024,Nestlee,Toiletry,Benin City,Online,3000,721,2163000,1000,2162000
TXN-7196,7/25/2024,Pepsico,Personal Care,Jos,Distributor,0,890,0,1530,-1530
TXN-3553,9/29/2024,Coca Cola,Toiletry,Ibadan,Online,247,669,165243,660,164583
TXN-9807,4/4/2024,Unilvr,Personal Care,Enugu,Online,255,130,33150,5859,27291
TXN-8618,4/2/2024,Reckit,Dairy,Ibadan,Wholesaler,2000,794,1588000,3000,1585000
TXN-7150,3/17/2024,Unilvr,Snack,Jos,Wholesaler,2000,492,984000,4130,979870
TXN-1906,9/2/2024,Indommee,Beverage,Kano,Wholesaler,2000,141,282000,930,281070
TXN-562,3/28/2024,Coca Cola,Grocery,Lagos,Retail Store,99,449,44451,1299,43152
TXN-3158,8/27/2024,Dangote,Snack,Enugu,Ecom,230,530,121900,944,120956
TXN-5901,12/31/2024,Nestlee,Toiletry,Port Harcourt,Retail Store,25,509,12725,3470,9255
TXN-4497,8/29/2024,P&G,Snack,Benin City,Distributor,148,828,122544,7148,115396
TXN-6444,2/9/2024,Dangote,Dairy,Kano,Online,3000,341,1023000,5485,1017515
TXN-3224,1/15/2024,Dangote,Grocery,Kano,Wholesaler,1000,190,190000,0,190000
TXN-6658,5/16/2024,Reckit,Snack,Kano,Wholesaler,2000,826,1652000,905,1651095
TXN-8242,4/1/2024,Pepsico,Snack,Ibadan,Distributor,2000,450,900000,2000,898000
TXN-711,9/16/2024,Nestlee,Toiletry,Port Harcourt,Retail Store,294,957,281358,6567,274791
TXN-131,6/26/2024,Unilvr,Personal Care,Port Harcourt,Distributor,292,892,260464,2192,258272
TXN-9619,1/14/2024,Nestlee,Household,Kano,Distributor,0,791,0,1000,-1000
TXN-1428,2/20/2024,Dangote,Household,Jos,Ecom,299,153,45747,2000,43747
TXN-5287,1/17/2024,Pepsico,Personal Care,Jos,Wholesaler,2000,891,1782000,3059,1778941
TXN-7847,12/30/2024,Pepsico,Dairy,Ibadan,Distributor,263,336,88368,678,87690
TXN-6589,5/31/2024,P&G,Toiletry,Kano,Online,94,513,48222,1000,47222
TXN-3467,7/9/2024,Coca Cola,Grocery,Jos,Online,3,613,1839,1000,839
TXN-4724,5/9/2024,Colgate,Beverage,Ibadan,Retail Store,2000,627,1254000,7480,1246520
TXN-5251,8/25/2024,Unilvr,Toiletry,Ibadan,Retail Store,172,714,122808,3000,119808
TXN-632,5/2/2024,Indommee,Beverage,Lagos,Retail Store,222,804,178488,0,178488
TXN-4826,9/7/2024,Indommee,Beverage,Lagos,Retail Store,187,206,38522,4209,34313
TXN-8401,5/2/2024,Colgate,Grocery,Jos,Wholesaler,63,290,18270,2570,15700
TXN-9992,6/30/2024,Coca Cola,Household,Abuja,Ecom,1000,589,589000,0,589000
TXN-9351,2/1/2024,Unilvr,Household,Ibadan,Retail Store,98,146,14308,2094,12214
TXN-2857,2/14/2024,P&G,Personal Care,Abuja,Wholesaler,3000,262,786000,2000,784000
TXN-7872,4/26/2024,Dangote,Dairy,Enugu,Online,93,594,55242,4166,51076
TXN-9131,5/6/2024,Colgate,Dairy,Enugu,Wholesaler,0,337,0,6186,-6186
TXN-3151,9/21/2024,Colgate,Dairy,Jos,Online,0,256,0,7647,-7647
TXN-3204,10/27/2024,Indommee,Snack,Kano,Online,2000,584,1168000,2000,1166000
TXN-358,4/5/2024,Dangote,Snack,Abuja,Retail Store,240,578,138720,1000,137720
TXN-9051,3/16/2024,Unilvr,Beverage,Benin City,Wholesaler,2000,178,356000,1000,355000
TXN-2936,8/30/2024,P&G,Personal Care,Lagos,Retail Store,1000,564,564000,2000,562000
TXN-4321,9/13/2024,Nestlee,Toiletry,Benin City,Online,275,662,182050,4321,177729
TXN-6032,4/28/2024,P&G,Personal Care,Port Harcourt,Retail Store,3000,535,1605000,0,1605000
TXN-6037,4/6/2024,Colgate,Beverage,Benin City,Wholesaler,0,533,0,3678,-3678
TXN-3579,5/18/2024,Colgate,Grocery,Ibadan,Retail Store,161,148,23828,3850,19978
TXN-3792,3/14/2024,Nestlee,Household,Kano,Online,1000,482,482000,0,482000
TXN-2804,12/12/2024,Dangote,Dairy,Lagos,Online,121,607,73447,1000,72447
TXN-4673,3/29/2024,Reckit,Snack,Ibadan,Ecom,3000,447,1341000,5993,1335007
TXN-6428,10/23/2024,Unilvr,Household,Port Harcourt,Retail Store,283,736,208288,2821,205467
TXN-7484,5/27/2024,Colgate,Dairy,Enugu,Ecom,1000,794,794000,0,794000
TXN-2809,12/30/2024,Dangote,Household,Abuja,Online,0,876,0,3000,-3000
TXN-8720,9/16/2024,Colgate,Snack,Jos,Distributor,1000,767,767000,2000,765000
TXN-4084,3/11/2024,Reckit,Household,Jos,Retail Store,2000,334,668000,0,668000
TXN-7862,5/9/2024,Reckit,Grocery,Port Harcourt,Retail Store,3000,226,678000,4593,673407
TXN-9778,12/2/2024,Unilvr,Household,Port Harcourt,Retail Store,35,217,7595,2000,5595
TXN-3719,3/10/2024,P&G,Personal Care,Enugu,Ecom,39,327,12753,2000,10753
TXN-4374,3/11/2024,Colgate,Snack,Jos,Wholesaler,0,707,0,2000,-2000
TXN-2349,7/7/2024,Unilvr,Household,Port Harcourt,Retail Store,3000,145,435000,5860,429140
TXN-2345,6/11/2024,Pepsico,Toiletry,Lagos,Online,260,857,222820,7233,215587
TXN-4811,3/8/2024,Pepsico,Toiletry,Benin City,Distributor,263,348,91524,3008,88516
TXN-6523,8/26/2024,P&G,Dairy,Kano,Retail Store,3000,376,1128000,930,1127070
TXN-3749,5/3/2024,Unilvr,Household,Enugu,Retail Store,3000,496,1488000,7266,1480734
TXN-1436,9/14/2024,Reckit,Dairy,Port Harcourt,Ecom,2000,345,690000,586,689414
TXN-8178,3/6/2024,Pepsico,Dairy,Abuja,Wholesaler,175,794,138950,2000,136950
TXN-1751,1/15/2024,Colgate,Grocery,Lagos,Retail Store,2,387,774,2202,-1428
TXN-109,4/5/2024,P&G,Toiletry,Lagos,Retail Store,0,589,0,1612,-1612
TXN-8134,6/12/2024,Coca Cola,Household,Jos,Online,0,523,0,0,0
TXN-8558,8/11/2024,P&G,Household,Enugu,Retail Store,1000,665,665000,1000,664000
TXN-3302,8/3/2024,Reckit,Grocery,Kano,Retail Store,99,801,79299,2000,77299
TXN-8414,1/8/2024,P&G,Personal Care,Jos,Online,3000,735,2205000,0,2205000
TXN-2186,10/23/2024,Indommee,Beverage,Ibadan,Online,169,724,122356,2000,120356
TXN-9628,8/8/2024,Colgate,Dairy,Abuja,Wholesaler,2000,514,1028000,2000,1026000
TXN-5823,11/26/2024,Colgate,Dairy,Ibadan,Ecom,3000,570,1710000,3000,1707000
TXN-8525,12/25/2024,Coca Cola,Grocery,Kano,Distributor,63,523,32949,0,32949
TXN-688,8/13/2024,Reckit,Personal Care,Abuja,Online,3000,969,2907000,3000,2904000
TXN-9170,9/7/2024,Coca Cola,Household,Ibadan,Wholesaler,0,694,0,3737,-3737
TXN-8526,2/1/2024,Colgate,Household,Port Harcourt,Wholesaler,0,792,0,1915,-1915
TXN-7441,7/26/2024,P&G,Beverage,Port Harcourt,Ecom,137,503,68911,7351,61560
